name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
St. Stephen's Hounslow Conservation Area - Open Gardens,https://programme.openhouse.org.uk/listings/12602,"The community of St. Stephen's Hounslow Conservation Area opens private gardens in celebration of our trees. St. Stephen's Road is defined by the century-old lime trees. Yet, all of the trees within the conservation area are protected, not just those along the road. Join us to visit a variety of public and private gardens, celebrating the rich history and biodiversity of our conservation area.","St. Stephens Church, Parkside Road, Hounslow, TW3 2BP",51.46201,-0.36575,13:00:00,15:00:00,No,
Stanley Arts,https://programme.openhouse.org.uk/listings/4825,"First opened in 1903, Stanley Arts continues its building's legacy as a beacon for the local community. This Grade II listed Edwardian theatre, gallery, and public hall reflects its founder's interest in the arts and sciences.

The historic features of the building are sometimes hidden, other times flaunted. Our Open House tours cover everything past and present about this storied institution.","12 South Norwood Hill, SE25 6AB",51.4001227,-0.0754022,14:00:00,16:00:00,Yes,No
Stationers' Hall,https://programme.openhouse.org.uk/listings/1882,"17C livery hall with courtroom and garden. Oak panelling and stained glass windows. Undamaged in WWII. Recently refurbished new rooms and air-cooling within, including a new lift for step-free access into the Hall. Selected items from the archives on display. Book binding exhibition in the Hall.","Ave Maria Lane, EC4M 7DD",51.51436,-0.10154,10:00:00,16:30:00,No,
String House - Camberwell,https://programme.openhouse.org.uk/listings/13718,"Contemporary timber frame home with unique string screen; a postwar house reassembled to follow passive house principles. The structure was built in 7 weeks to create a reimagined flexible home of two halves enabling an Airbnb rental that bypasses the first floor kitchen & living area, located to borrow views towards mature trees at the rear & city buses to the front expanding senses & spaces.","124 Grove Lane, SE5 8BP",51.46614,-0.08554,10:00:00,14:30:00,Yes,No
Swakeleys Estate,https://programme.openhouse.org.uk/listings/1939,"A most important house in Ickenham, an outstanding example of Jacobean architecture built in the 1630s. Red brick construction laid in English bond on an H plan. Great Hall includes the 1655 Harrington Screen, 18C marble fireplace panelling.","Swakeleys Road, Ickenham (access from Milton Road), UB10 8LD",51.56499,-0.45595,10:00:00,16:00:00,No,
TOMA House + Studio,https://programme.openhouse.org.uk/listings/13468,"A self-built project by the founder of east London architecture practice TOMA Studio, this mid-terraced Victorian house has been completely re-imagined over the course of three years. The house balances refined detailing with experimentation to create a spacious and comfortable family home, which also accommodates an architecture practice and pottery studio within a Shou Sugi Ban garden room.","61 Lorne Road, E7 0LL",51.5537,0.03201,11:00:00,15:00:00,No,
Temple Bar,https://programme.openhouse.org.uk/listings/1983,"Temple Bar is a 350 year old gateway to the City of London, designed by Sir Christopher Wren. It formerly stood in Fleet Street, and is the last surviving gateway to the City of London. This beautiful structure has a fascinating history, which will be revealed to visitors.","First Floor, Paternoster Lodge, 2 Paternoster Square, EC4M 7DX",51.51508,-0.09844,10:00:00,16:00:00,No,
The Annual Sedici Post Grad Group Exhibition,https://programme.openhouse.org.uk/listings/13882,"Now in its seventeenth year, Sedici consists of artists from many countries who are now based across England. Working across eclectic mediums and subject matter, this diverse body of artists share an independent and contemporary purpose highlighting the ongoing strength of Art being made today. 

The gallery itself is a reimagined, mid-century school gymnasium with original details","Stanley Street, SE8 4BL",51.47699,-0.03132,11:00:00,17:00:00,Yes,No
The Barbican & The City Gardens,https://programme.openhouse.org.uk/listings/12009,"The Barbican is a residential complex of around 2,000 flats, maisonettes, and houses in the City of London. Built on the site destroyed by The Blitz during the World War II, The Barbican Estate is a fascinating development and an icon of Brutalist architecture. Architects were Chamberlain, Powell and Bon. You will find an oasis in the middle of buildings, with gardens and water features.","Guildhall Yard, EC2V 5AF",51.51543,-0.09204,10:15:00,15:15:00,Yes,No
The Battle of Britain Bunker - The Generator House,https://programme.openhouse.org.uk/listings/13377,"Explore the Generator House at RAF Uxbridge’s Battle of Britain Bunker. Normally off‑limits to the public, it houses the original 1930s standby generator that powered the underground Operations Room coordinating RAF Fighter Command in WWII. It offers a glimpse into wartime engineering, featuring preserved machinery, original fittings, and fascinating stories.  Free admission, no booking required.","Battle of Britain Bunker, UB10 0GG",51.54089,-0.46506,10:00:00,16:00:00,No,
The British Academy,https://programme.openhouse.org.uk/listings/5055,"One of London's finest examples of Georgian architecture, Carlton House Terrace is a Grade I listed structure originally designed by John Nash and built between 1827 and 1833. Today the townhouse is home to the British Academy, the UK’s national academy for the humanities and social sciences, and boasts an impressive art collection, including works by David Hockney and Wilhelmina Barns-Graham.","10-11 Carlton House Terrace, SW1Y 5AH",51.50641,-0.13123,11:00:00,16:00:00,Yes,No
The Brunel Museum,https://programme.openhouse.org.uk/listings/2731,London's story of an engineering family that changed the world. Dramatic new staircase below sculpture garden leads to underground chamber. Travel by train through first underwater shopping arcade & fairground to view Thames Tunnel portico.,"Railway Avenue, Rotherhithe, SE16 4LF",51.50121,-0.05212,10:45:00,14:45:00,No,
"The Butcher, The Baker and The Candlestick Maker",https://programme.openhouse.org.uk/listings/12603,"Trade and craft guilds have flourished for centuries. The City of London’s Livery Companies are unique in their survival, number, and diversity. While the original social and economic conditions that created these original guilds have long been overtaken by modern commerce, these fascinating institutions still flourish today. Join us to explore their enduring history and modern impact.","Guildhall Yard, EC2V 5AE",51.51543,-0.09204,10:30:00,15:30:00,Yes,No
"The Great Barn, Harmondsworth",https://programme.openhouse.org.uk/listings/2050,"This year we’re celebrating the 600th anniversary of Harmondsworth’s magnificent Great Barn. It’s over 190 feet long, nearly 40 feet high, and over 95% of its structural timbers are original. Displays include details of its construction, the conservation/repairs carried out in 2014, and its place in the agricultural history of the village.","Manor Court, High Street, Harmondsworth, UB7 0AQ",51.48961,-0.47975,11:00:00,17:00:00,No,
The Great Fire of London,https://programme.openhouse.org.uk/listings/10238,"On Sunday, 2 September 1666, the Great Fire of London started at a bakery in Pudding Lane, destroying thousands of homes, 87 churches, and St. Paul's Cathedral.
On this walk, we will explore this dramatic story, discover the causes and outcomes of the fire and see how Christopher Wren helped rebuild the city from the ashes.","Guildhall Yard, Gresham Street, EC2V 7HH",51.5151,-0.09212,10:00:00,15:00:00,Yes,No
"The Lock House, Richmond Lock & Weir",https://programme.openhouse.org.uk/listings/13151,"The Lock House is part of Richmond Lock & Weir, on the left bank of the Thames at Richmond. Originally home to the resident lock keeper, it is now the design studio and exhibition space of Astronaut Kawada, architects and designers. They have fully refurbished the interior of the Lock House to create a series of spaces to complement the remarkable and unique qualities of the main structure.","The Lock House, Ranelagh Drive, TW1 1QZ",51.46206,-0.31783,10:00:00,16:00:00,No,
The Making of Pimlico,https://programme.openhouse.org.uk/listings/10307,"A walking tour exploring  the work of early 19th century master-builder, Thomas Cubitt. Explores how the area has changed and been shaped by some of the important and influential planning, housing and design ideas of its time.","Pimlico Tube station, Rampayne Street, SW1V 2JA",51.48925,-0.13333,14:30:00,16:30:00,Yes,No
The Old Church Stoke Newington,https://programme.openhouse.org.uk/listings/13175,"The Old Church 1563 is a not for profit arts and music venue, in the heart of Stoke Newington and the only surviving Elizabethan church in London. Built on the site of a church that dates back to the Doomsday Book our enclosed graveyard contains monuments to people who were prominent in the fight against the slave trade and Anna Barbauld, poet and proto-feminist.","Stoke Newington Church Street, N16 9ES",51.56113,-0.08448,12:00:00,18:00:00,No,
The Old Fire Station,https://programme.openhouse.org.uk/listings/12661,"The Old Fire Station is now a thriving community centre run by the Holloway Neighbourhood Group. It has been redeveloped for this purpose, now housing a community room, garden room and hall. The building has many original features (notably on the outside) and even though the usage has changed dramatically it remains an important emergency service for many in the local area.","84 Mayton Street, N7 8HA",51.55854,-0.11725,12:00:00,15:00:00,No,
The Old Schoolhouse,https://programme.openhouse.org.uk/listings/8312,"Originally St, Mary's Infants School, later as Holy Innocents' National School until 1934. It then became derelict until 1981 when, after refurbishment, it became headquarters of the Hornsey Historical Society.","136 Tottenham Lane, N8 7EL",51.58292,-0.11828,10:00:00,17:00:00,No,
The Ragged School SE1,https://programme.openhouse.org.uk/listings/13819,"Built in 1907, The Ragged School SE1 has been part of the community for nearly 120 years.  starting off as a poor school in the worst and first borough of London, the school aimed to transform lives of the ragged children that lined the streets.  The church then took over the school to form a club,  pass through developers into the hands of an artist.  The White room will open for creative delight.","The Ragged School, 47 Union Street, SE1 1SG",51.5037,-0.09399,12:00:00,17:00:00,No,
The Royal Society,https://programme.openhouse.org.uk/listings/2135,"A spectacular Grade I listed building designed by famed architect John Nash. Built in 1831, these former townhouses have undergone refurbishments throughout their history. The building is now home to the UK's national science academy.","The Royal Society, 6-9 Carlton House Terrace, SW1Y 5AG",51.50593,-0.13235,10:00:00,17:00:00,No,
Thornhill Square,https://programme.openhouse.org.uk/listings/10893,"A tour of one of the largest and best preserved early Victorian squares and gardens in London, also with a magnificent and original public library of 1906, which shows Byzantine and Art Nouveau influences, and a remarkable Gothic church. Refreshments available.","Main door of St Andrew’s Church, Bridgeman Road, N1 1BQ",51.54089,-0.11595,14:00:00,16:45:00,Yes,No
Tower Gardens Garden Suburb,https://programme.openhouse.org.uk/listings/2192,"One of the first garden suburbs in the world, 2-storey terraced cottages retaining decorative architectural features. LCC created 'housing of the working classes' role for architects' department under Riley, member of the Art Workers guild.","5 Tower Gardens Road, North Tottenham, N17 7PX",51.5987078,-0.0907723,10:00:00,16:00:00,Yes,No
Triangle House,https://programme.openhouse.org.uk/listings/12670,"Winner of the 2025 Camden Design Award for small projects and the 2024 'Don't Move Improve' award for best project under £100k. A self build 39m2 triangular micro home converted from a former mechanic's garage,  creating a flexible and multifunctional home fit for living and working in.  Come and see sliding beds, triangular sofas and a pocket garden.","1a Glastonbury Street, NW6 1QJ",51.55031,-0.19943,10:00:00,16:00:00,No,
Trinity Buoy Wharf/Container City,https://programme.openhouse.org.uk/listings/2205,"Home to London's only lighthouse, fine stock buildings, examples of the innovative Container City buildings and SS Robin, the world’s only surviving complete
Victorian steamship. This former buoy manufacturing site is now a centre for the creative industries with various sculptures and installations.","64 Orchard Place, E14 0JW",51.50862,0.00894,11:00:00,17:00:00,Yes,No
Trinity Laban Conservatoire of Music and Dance,https://programme.openhouse.org.uk/listings/867,"Part of Trinity Laban's multi-borough campus, the Laban Building is the largest purpose-built contemporary dance centre in the world. 

A gently curving facade with richly coloured plastic-cladding leads into spaces filled with vivid colour and dynamic form.","Creekside, SE8 3DZ",51.47955,-0.02035,11:00:00,16:00:00,No,
Two Temple Place,https://programme.openhouse.org.uk/listings/4771,"Completed in 1895, Two Temple Place is a dazzling neo-Gothic gem on the Victoria Embankment, designed by gothic revivalist architect, John Loughborough Pearson, & commissioned by & built for William Waldorf Astor, as his estate office.","2 Temple Place, WC2R 3BD",51.5116279,-0.1122401,10:00:00,16:30:00,No,
WWII fighter pen tours at former RAF Kenley,https://programme.openhouse.org.uk/listings/11891,"Join us for an open tour exploring the architecture, use, and restoration of the WWII fighter pens and air raid shelters that were part of RAF Kenley's airfield defenses.","Kenley Common, Kenley, CR5 1JS",51.3106,-0.08914,14:00:00,17:00:00,No,
Walking tour of Chiswick House Gardens,https://programme.openhouse.org.uk/listings/13665,Walking tour of Chiswick house Gardens,"Meet in front of Chiswick House, W4 2RP",51.4838,-0.25869,14:30:00,15:30:00,Yes,No
Walthamstow Pumphouse Museum,https://programme.openhouse.org.uk/listings/983,"Grade II listed Victorian engine house remodelled to take a pair of 1895 Marshall steam engines, still in working order. A museum celebrating the rich Industrial Heritage of the Borough and the Lea Valley Region.","10 South Access Road, E17 8AX",51.57672,-0.03476,10:30:00,15:30:00,No,
Walthamstow Wetlands,https://programme.openhouse.org.uk/listings/3711,"Discover a piece of London’s industrial past, surrounded by nature.
Join us at the wetlands for a special tour of the Victorian Engine House, once a pumping station and now a welcoming visitor centre. Climb the steps of the old Coppermill Tower, first mentioned in the Domesday Book, and enjoy great views from the top.","Marine Engine House, 2 Forest Road, N17 9NH",51.58553,-0.05396,10:30:00,15:30:00,Yes,No
Wanstead Heritage Walk,https://programme.openhouse.org.uk/listings/4927,"A guided walk, Wanstead Station to The Temple, Wanstead Park, taking in Wanstead's history and architectural heritage. The walk finishes at The Temple and will include an optional private tour of its displays.","21 The Green, Wanstead, E11 2NT",51.57562,0.0287,10:00:00,12:00:00,Yes,No
Wapping Hydraulic Power Station,https://programme.openhouse.org.uk/listings/13627,"rare opportunity to see inside Wapping Hydraulic Power Station, built in 1890 and London's last hydraulic power station to be decommissioned. The site has been closed for the last ten years, but is now entering a new era under the custodianship of Glass Castle Foundation, which has begun restoration ahead of plans to breathe new life into the building as a  centre for experimental arts.","Wapping Hydraulic Power Station, Wapping Wall, E1W 3SF",51.50746,-0.05167,11:00:00,16:00:00,Yes,No
William Mitchell's Mural at Brooklands Primary School,https://programme.openhouse.org.uk/listings/13814,"Join us at Brooklands Primary School to discover more about the story of William Mitchell’s mural (1958), designed as part of the London County Council’s pioneering Design Consultant Scheme","Brooklands Primary School, Medbourne Close, SE3 9AB",51.4639,0.01855,14:00:00,16:00:00,Yes,No
Wimbledon Windmill Museum,https://programme.openhouse.org.uk/listings/2396,"Rare example of a hollow post mill (1817). Grade II* listed, it now contains a museum depicting the history and development of windmills in Britain. Many working models, windmill machinery, equipment and tools.","Windmill Road, Wimbledon Common, SW19 5NR",51.43312,-0.23263,11:00:00,17:00:00,No,
Wolves Lane Horticultural Centre,https://programme.openhouse.org.uk/listings/12731,"Ever explored an eco-building? Wolves Lane Horticulture centre is home to a thriving 3.5 acre contemporary community food growing space alongside 1970s glasshouses. Visit the cactus and palm house with koi carp alongside a “bale” of terrapins and exotic flora and fauna. The café serves healthy, locally grown produce and the shop will furnish you with plants to take home.","Wolves Lane Centre, Wolves Lane, N22 5JD",51.60487,-0.10409,10:00:00,16:00:00,Yes,No
Woolwich Works,https://programme.openhouse.org.uk/listings/13657,"Welcome to Woolwich Works - a multi-disciplinary cultural hub on the Royal Arsenal in Woolwich. Originally used in the manufacturing of armaments and ammunition, these five listed buildings now house cutting-edge contemporary music, award-winning stand-up comedy, as well as theatre, dance, cabaret and everything in between.","The Fireworks Factory, 11 No. 1 Street, SE18 6HD",51.49453,0.07012,10:00:00,16:30:00,Yes,No
York House,https://programme.openhouse.org.uk/listings/2423,"Mid-17C house, a scheduled ancient monument, with fine staircase and 18C additions.","Richmond Road, Twickenham, TW1 3AA",51.45488,-0.31196,14:00:00,16:00:00,No,
outhouse gallery,https://programme.openhouse.org.uk/listings/12832,"outhouse gallery is a small, independent, artist-run creative space located in Brunswick Park, Camberwell. 
As a former public toilet, the gallery's mission is to be open, public and accessible to both facilitators and visitors - from free exhibitions, live performances, and workshops to publishing articles online and in outhouse magazine.","Unit 1, inside Brunswick Park, SE5 7RH",51.47498,-0.08501,12:00:00,17:00:00,No,
