name,url,description,address,latitude,longitude,start_time,end_time,ticketed_events,fully_booked
Mycenae House and Gardens,https://programme.openhouse.org.uk/listings/13570,"Mycenae House is a former convent run by the Little Sisters of Assumption but is now a community venue with a rich history and story. This tour, talk and exhibition will articulate the buildings life as a convent, as a place of worship and dedication and as a community venue","90 Mycenae Road, Blackheath Standard, SE3 7SE",51.47963,0.01631,13:00:00,14:30:00,Yes,No
Myddelton House Gardens,https://programme.openhouse.org.uk/listings/12651,"Visit the lifelong home of Edward Augustus Bowles, one of the 20th century's great gardeners, that was restored with a Heritage Lottery Fund grant in 2011 to tell the story of the famous botanist’s life and gardening style.","Myddelton House Gardens, Bulls Cross, Enfield, EN2 9HG",51.67527,-0.06078,10:00:00,16:00:00,No,
National Audit Office,https://programme.openhouse.org.uk/listings/119,"A Grade II listed building that is home to the NAO, the UK’s independent public spending watchdog. We support Parliament in holding government to account and help improve public services. First opened in 1939 by Imperial Airways, subsequently BOAC and then British Airways, as an airport terminal. The NAO acquired the building in 1984, with the official opening in November 1986 - 40 years ago!","157-197 Buckingham Palace Road, SW1W 9SP",51.49161,-0.14872,11:00:00,16:00:00,Yes,No
Old Admiralty Building (OAB),https://programme.openhouse.org.uk/listings/12525,Westminster’s grand Old Admiralty Building is the backdrop to many of the UK’s most important ceremonial events. Within its walls some of the most significant – and classified – events in the 20th-century history have happened including the idea behind Operation Mincemeat. Have a chance to look inside a part of this fantastic Grade II Listed Building including the Government Art Collection.,"Spring Gardens, Westminster, SW1A 2DY",51.50693,-0.1282,10:00:00,16:20:00,Yes,Yes
Olden Community Garden,https://programme.openhouse.org.uk/listings/10727,"Olden Community Garden - a hidden 2.5 acre green oasis along a railway embankment in Islington. Sit beside the lawn; listen to birdsong; follow trails through the woodland, meadow and orchard; discover vegetable patches and a wildlife pond.","Whistler Street (opposite no 22), N5 1NJ",51.5523926,-0.1044575,11:00:00,15:00:00,No,
One Paved Court,https://programme.openhouse.org.uk/listings/13277,"One Paved Court is an artist-run space on a lane of early Georgian shops and houses.  In 2017, Allies and Morrison transformed an old carpet shop into a distinctive home for resident artists and a gallery with an innovative and varied programme of exhibitions. ""New interventions are as few as possible, we were there to repair the fabric and to nudge it into its new role."" Allies and Morrison","1 Paved Court, Richmond, TW9 1LZ",51.46039,-0.30658,12:00:00,16:00:00,No,
Ongéan,https://programme.openhouse.org.uk/listings/13883,"Ongéan Ecosystem : 
Art Studios, Gallery, Performance Space, Edible Garden & Kitchen. All built and designed with 99% Reclaimed Materials by artist Adam Ge-Saelis.","Ongéan, Park Mews, Croxted Rd, SE24 9DB",51.45032,-0.10031,14:00:00,18:00:00,No,
Open House Festival Hub @ The London Centre,https://programme.openhouse.org.uk/listings/12022,"Home of NLA, London’s built environment community, and located in the West Wing of the Guildhall complex, the Centre highlights scale architectural models of London: the New London Model and the City Model, in addition to a rotating exhibition highlighting key NLA projects. For 2026, the London Centre will be home to the Open House Festival hub, with a programme of bite-size talks and printed material from the Open City back catalogue available to take home for free.","3 Aldermanbury, EC2V 7HH",51.51606,-0.09292,11:00:00,17:00:00,No,
Open Textile Studio and Weaving Exhibition,https://programme.openhouse.org.uk/listings/12206,"Feathers Place was originally East Lane, connecting Greenwich Park to the river. No 14 has housed the Roan School for Boys, founded in 1643 and more recently contained textile archives of the National Maritime Museum. Today it is Meantime Studios, named after the Prime Meridian of the World on which it sits.  Freeweaver Studio occupies the top floor, a bright vaulted spacious room with skylights.","14 Feathers Place, SE10 9NE",51.4822,-0.00163,14:00:00,18:00:00,Yes,No
Our Lady of the Assumption Church,https://programme.openhouse.org.uk/listings/5135,"Grade II* listed building designed by Edward Goldie, built in 1911 in the Gothic style with five buttressed bays. Church interior is simple consisting of large nave and high & deep chancel. Nave side walls show shallow-arched recesses into which are fitted finely carved oak confessional boxes and colourful altars and statues throughout. One of only two Assumptionist Parishes in the UK.","Victoria Park Square, Bethnal Green, E2 9PB",51.52869,-0.05393,10:00:00,17:00:00,No,
Our Yard at Clitterhouse Farm,https://programme.openhouse.org.uk/listings/8339,"Come and visit this grassroots community enterprise where old meets new in the form of the historic farm buildings alongside our crowdfunded cafe. Find out how some of these historic buildings have been saved and lovingly bought back into community use, and find out about our future plans.","Clitterhouse Playing Fields, Claremont Rd, NW2 1AP",51.56881,-0.21581,12:00:00,20:00:00,No,
Paekakariki Press,https://programme.openhouse.org.uk/listings/13558,Paekakariki Press Ltd is a letterpress workshop containing equipment that can support the letterpress printing processes from casting type to binding a finished book printed on our Heidelberg Cylinder,"4 Mitre Avenue, Walthamstow, E17 6QG",51.58806,-0.02127,11:00:00,18:00:00,No,
"Parish Church of St Andrew, Enfield",https://programme.openhouse.org.uk/listings/2479,"Grade ll Listed church, that has been much added to over the 800 years of its existence. We have  recently refurbished the organ which has a fine circa 1750s wooden organ case.  The Church has an eight-bell peal still in weekly use– the oldest bell dates from 1680.","The Market Place, Church Street, Enfield, EN2 6LL",51.65298,-0.08285,10:00:00,16:00:00,No,
Parish Church of St Mary The Virgin Lewisham,https://programme.openhouse.org.uk/listings/5160,"The church was rebuilt in late 15th century with some of that work still remaining to this day.							
During the Festival there will be opportunities to self-guide or to join a group tour which will include access to restricted areas such as the crypt and tower. These last about 30 min and will start on each hour with the last starting at 3 pm","346 Lewisham High Street, SE13 6LE",51.45567,-0.01599,11:00:00,16:00:00,No,
Paxton Locher House,https://programme.openhouse.org.uk/listings/1334,A unique modern courtyard house making brilliant use of an off-street site on Clerkenwell Green. A retractable glass roof gives wonderful natural light all year round and opens the house to the sky in dry weather.,"8-9 Clerkenwell Green, EC1R 0DE",51.52299,-0.10458,10:00:00,17:00:00,No,
Peace Gardens in London,https://programme.openhouse.org.uk/listings/13759,Cycle Tour of Peace Gardens and Open House Properties,"Battle Bridge Place, N1C 4TB",51.5321,-0.12496,09:30:00,16:00:00,Yes,Yes
Peckham in the Balance: Heritage and Activism,https://programme.openhouse.org.uk/listings/12597,"Come join local architects and activists from Peckham Heritage, Peckham Vision and Peckham Society on a walk exploring Peckham's tangible and intangible heritage. Despite a backdrop of insensitive development proposals, decades of tireless community work continue to shape the area. Come explore with us one of London's most critical questions: 'What does it take to build or to destroy a community?'","Peckham Arch, 89 Peckham High St, SE15 5RS",51.47385,-0.06938,13:00:00,18:00:00,Yes,Yes
People's Museum Somers Town,https://programme.openhouse.org.uk/listings/10952,"A great little museum set in the Grade 2 listed Ossulston Estate - a prime example of pre-war Social housing - based on Karl Marz Hof in Vienna.
Open Tuesday to Saturday 10am-5pm, plus Sunday 13th 12am-4pm.","52 Phoenix Road, NW1 1ES",51.53106,-0.13092,10:00:00,17:00:00,No,
Phoenix Gardens Community Building,https://programme.openhouse.org.uk/listings/6841,"The first purpose-built new-build community centre to be built in the heart of Soho for generations, located within the renowned Phoenix Gardens. Winner: RIBA London Award. Designed by RIBA London Architect of the Year Winner.","21 Stacey Street, WC2H 8DG",51.51464,-0.1286,12:00:00,17:00:00,No,
Piccadilly Rocks!,https://programme.openhouse.org.uk/listings/13575,"A guided walk looking at the building materials that built a city.  The 90 minute tour around Piccadilly looks at the various rocks that have been used to face the buildings.  The tour uncovers the history and geology behind the key building materials of London.  The tour is lead by Dr Stephen King, a qualified Westminster tour guide and geologist.","Outside Royal Astronomical Society, Burlington House, Lond, W1J 0BQ",51.50858,-0.13933,15:00:00,16:30:00,Yes,Yes
Pimlico Library,https://programme.openhouse.org.uk/listings/13934,"The story of Pimlico Library reflects the wider history of the neighbourhood, demonstrating how community buildings can adapt and evolve while remaining at the heart of local life.  It is unusual in that it shares the Pimlico Academy Campus with Westminster's Adult Education Service.","Lupus Street, SW1V 3AT",51.48791,-0.14007,10:00:00,16:00:00,Yes,No
Pimlico People,https://programme.openhouse.org.uk/listings/13939,"To celebrate the first ever Pimlico Open House Neighbourhood Festival, cave transforms its gallery space into a virtual map of Pimlico through it's exhibition, The Fabric of Pimlico. Celebrating the actors, authors and musicians who have made it their home over the year....no passport needed","Cave Gallery and Studios, 81 Tachbrook Street, SW1V 2QP",51.4902,-0.13597,12:00:00,17:00:00,No,
Pitzhanger Manor & Gallery,https://programme.openhouse.org.uk/listings/1369,"Designed by Sir John Soane as a family home and country residence. Following a three-year conservation project,  Pitzhanger has been returned to Soane’s innovative original design and re-opened to the public in March 2019.","Mattock Lane, Ealing, W5 5EQ",51.51129,-0.30835,10:00:00,16:45:00,Yes,No
Plaistow Hub,https://programme.openhouse.org.uk/listings/13781,"Centred on a new public square outside Plaistow Station, Plaistow Hub brings together homes, a library, community facilities and everyday amenities to create a vibrant new destination for local people. The project strengthens connections across the neighbourhood, transforming the station into a welcoming civic heart for Plaistow.","261 Plaistow Rd, E13 0FD",51.53117,0.01781,14:00:00,16:45:00,Yes,No
Quaker Meeting House - Brentford & Isleworth,https://programme.openhouse.org.uk/listings/2688,"Come explore a unique example of early Quaker and Georgian architecture. Built in 1785, our Grade II* listed Meeting House is surrounded by quiet and natural grounds, in unbroken use since its founding. Expanded since with new rooms & accessibility features, we invite visitors to enjoy our space, roam in our gardens and take part in a variety of activities and displays by local creatives.","Quakers Lane, Isleworth, TW7 5AZ",51.47912,-0.32588,10:00:00,17:00:00,Yes,No
Queer Britain,https://programme.openhouse.org.uk/listings/13050,"Queer Britain Museum is the UK’s national LGBTQ+ museum.    Housed in a converted Victorian building in the heart of the regenerated King’s Cross area, the galleries feature over 200 objects from over 100 years of queer history.   At Open House 2026, Queer Britain’s volunteer guides will give talks demonstrating the museum’s mission to reclaim, preserve and inspire LGBTQ+ history.","Queer Britain, 2 Granary Square, N1C 4BH",51.53568,-0.12392,13:00:00,17:30:00,Yes,No
Quentin Blake Centre for Illustration - New River Head,https://programme.openhouse.org.uk/listings/10280,"An industrial heritage site that was the hub of one of London’s first major pieces of urban infrastructure.
Its 18th and 19th century buildings have been restored by Tim Ronalds Architects to create the Quentin Blake Centre for Illustration which opened to the public on June 5th 2026.","Quentin Blake Centre for Illustration, Rear of 28 Amwell Street",51.52895,-0.10861,11:00:00,16:00:00,Yes,No
RC Church of St Mellitus,https://programme.openhouse.org.uk/listings/10105,"A grand neo-classical building of 1871 with impressive interior, built as New Court Congregational Chapel. Home to a Hunter pipe organ, installed as a WW1 memorial and recently restored with National Lottery Heritage Fund support.","St Mellitus RC Church, Tollington Park, N4 3AG",51.56738,-0.11313,13:00:00,16:30:00,No,
Rainham Parish Church of St Helen and St Giles,https://programme.openhouse.org.uk/listings/2507,"Grade I listed Norman church with notable chancel arch with chevron and nailhead ornament, built by Richard De Lucy.","The Broadway, Rainham, RM13 9YW",51.51843,0.19029,10:00:00,16:00:00,No,
Rampayne Street Community Hub,https://programme.openhouse.org.uk/listings/13935,"Formerly home to the Pimlico Library, the building was transformed into a vibrant, friendly and welcoming community hub.","Rampayne Street Community Hub, Rampayne Street, SW1V 2PU",51.48931,-0.13402,10:00:00,16:00:00,No,
Ravensbourne University London,https://programme.openhouse.org.uk/listings/1452,"Ravensbourne is a dynamic institution at the intersection of creativity, business, and technology. Based in the heart of North Greenwich, we are home to a diverse, global community.
We learn with industry; industry learns with us. Together we transform lives. With our facilities and strong industry connections, we empower students with the skills, experience and connections needed to thrive.","6 Penrose Way, Greenwich Peninsula, SE10 0EW",51.50162,0.0054,10:00:00,15:30:00,Yes,No
Regent Street Cinema (The University of Westminster),https://programme.openhouse.org.uk/listings/2244,"The University of Westminster was one of the first polytechnics in the UK – established in 1838, to educate the working people of London, regardless of background and financial status. Housed in the building is the Regent Street Cinema, widely regarded as the ‘birthplace of British cinema’, with the first public premiere of film in the UK by the Lumière Brothers using the Cinématographe in 1896.","307 Regent Street, W1B 2HW",51.5168,-0.14285,10:00:00,15:00:00,Yes,Yes
Regent's Park Estate Story Trail  Guided Tour,https://programme.openhouse.org.uk/listings/13100,"Launched on 24th April 2025, Regent’s Park Estate Story Trail is an exciting new resident-led socially engaged public art trail through Regent’s Park Estate, Euston. 

The trail encompasses 12 site-specific art installations created by 10 artists and collectives, bringing 31 new public artworks to Regent's Park Estate.","Old Diorama Arts Centre, 201 Drummond Street, NW1 3FE",51.52583,-0.14035,11:00:00,12:30:00,Yes,Yes
"Revolution, Reform and Regeneration: Somers Town Tours",https://programme.openhouse.org.uk/listings/13647,"Camden Tour Guides Association will celebrate the history and heritage of Somers Town with a day of dedicated tours exploring the rich social history and architecture of this community, now a regeneration area, sandwiched between the major transport hubs of Euston and St Pancras stations. Hear about its historical roots as a 19th Century slum and the housing reformers who transformed it.","Francis Crick Institute, 1 Midland Road, NW1 1AT",51.53159,-0.12874,10:00:00,17:00:00,Yes,Yes
Romanian Cultural Institute,https://programme.openhouse.org.uk/listings/5056,"Situated in one of the largest and grandest 19th century squares in London, 1 Belgrave Square was acquired by Romania in 1936 and is now home to the Romanian Cultural Institute.","1 Belgrave Square, SW1X 8PH",51.50024,-0.15398,11:00:00,18:00:00,Yes,No
Royal College of Nursing,https://programme.openhouse.org.uk/listings/6151,"A cleverly integrated mixture of architectural styles and periods, incorporating a late 1720s house (later home to Herbert Henry Asquith) and the purpose-built College of Nursing (1926). Access to main building via guided tour only.","20 Cavendish Square, W1G 0RN",51.51594,-0.14596,10:00:00,16:15:00,Yes,Yes
Royal College of Pharmacy Museum,https://programme.openhouse.org.uk/listings/7230,"Join us for a free guided tour of the RCPharm Museum and Library and find out what crocodiles have to do with pharmacy!
Over 180 years old, the RCPharm Museum and Library is a hidden gem in East London, full of the weird and wonderful world of pharmacy history.
Find out how best to use bear’s grease and explore a collection of poisons even Agatha Christie would swoon at!","66 East Smithfield, E1W 1AW",51.50898,-0.06841,10:00:00,16:00:00,Yes,No
Royal College of Physicians,https://programme.openhouse.org.uk/listings/1527,"Striking, provocative and one of London’s few Grade I listed post-war buildings – welcome to architect Denys Lasdun’s award-winning design. We invite you to drop in, take an expert tour, explore our archives and museum, get creative and more to discover the Royal College of Physicians' London home. 

See https://history.rcp.ac.uk/event/open-house-festival-2026 for more.","11 St Andrew's Place, Regent's Park, NW1 4LE",51.52577,-0.14488,10:00:00,16:00:00,Yes,No
Royal Courts of Justice,https://programme.openhouse.org.uk/listings/1531,Architect G.E Street's iconic masterpiece set in the heart of London and one of Victorian England's great public buildings. 13th Century Gothic style given a Victorian interpretation. Commissioned by Queen Victoria in 1870 's to build the home for Civil Justice for the United Kingdom. The cathedral-like Magnificent Great Hall leads off to Historic Oak Panelled Courtrooms.,"Strand, WC2A 2LL",51.513803,-0.1135807,10:00:00,16:00:00,No,
Royal Small Arms Factory,https://programme.openhouse.org.uk/listings/1553,Grade II listed arms factory closed to public for 170 years. Museum and clocktower open for tours.,"RSA Island Centre, 49 Island Centre Way",51.6687,-0.01669,10:00:00,17:00:00,No,
Sacred Grounds / St Anne's Church and Garden,https://programme.openhouse.org.uk/listings/12938,"Start your exploration of the Open House Soho Neighbourhood with a shot of coffee, a refreshing cold drink and a bite to eat.  Explore our timeline of Soho, and our existing display on the church's history.   Relax in our calm and welcoming gardens.","54 Dean Street, W1D 6AE",51.5124,-0.13186,10:00:00,18:00:00,No,
"Sacred Heart High School, 212 Hammersmith Road, W6 7DG",https://programme.openhouse.org.uk/listings/13694,"This historic Grade II* site is shielded from view by a long wall but once inside your eyes and mind will be opened to its extraordinary heritage features such as the cloister garden and 130m of wall paintings, and the hidden history of those who shaped this place from 1669.  Royalty, subterfuge, escape, resistance and an audacious plan.  National Lottery Heritage grant has just been awarded.","Sacred Heart High School, 212 Hammersmith Road, W6 7DG",51.49349,-0.22307,10:00:00,16:00:00,Yes,No
Sands End Arts & Community Centre,https://programme.openhouse.org.uk/listings/9662,"Amongst the RIBA Stirling Prize shortlist 2022 sits Mæ Architect's Sands End Arts & Community Centre in Fulham. The centre consists of a single-storey building comprising bright, airy and flexible event spaces and a community café.","Peterborough Road, Fulham, SW6 3EZ",51.46995,-0.19722,10:30:00,17:30:00,Yes,No
Shoreditch Town Hall,https://programme.openhouse.org.uk/listings/1642,"Join a Guided Tour and explore Shoreditch Town Hall. Opened in 1866 the Town Hall is a Grade II listed, landmark building, and was for over 100 years one of the grandest Vestry Halls in London. Today, we are a leading cultural, community and live events space made up of 70 individual rooms - from the Victorian grandeur of the Assembly Hall to the intimate warren of the untouched basement space","Shoreditch Town Hall, 380 Old Street, EC1V 9LT",51.52713550000001,-0.07925789999999999,11:00:00,16:30:00,No,
Shrewsbury House,https://programme.openhouse.org.uk/listings/7175,"Built in 1923, to replace its 18C namesake, Grade ll listed Shrewsbury House is the focus of the Shrewsbury Park Estate conservation area, built 1934-1936 by John Laing and Sons. Two 20th Century Civil Defence buildings are situated within the grounds as well as listed garden features including a recently restored summer house.","Shrewsbury House, Bushmoor Crescent, SE18 3EG",51.47345,0.07296,10:00:00,16:30:00,Yes,No
Sir John Soane's Museum,https://programme.openhouse.org.uk/listings/1660,"The extraordinary home of architect Sir John Soane (1753-1837). 

https://www.soane.org/whats-on","13 Lincoln's Inn Fields, WC2A 3BP",51.51703,-0.1174,10:00:00,16:00:00,No,
Sitopia Farm,https://programme.openhouse.org.uk/listings/12266,"Sitopia Farm is a 2-acre organic and regenerative farm in the London Borough of Greenwich. We are on a mission to improve our food system. We grow vegetables and flowers and sell direct to our local community, to chefs, and to florists. Through our farming and events, courses and community volunteering, we reconnect people to the soil, the joy of good food and flowers, and to each other.","331 Shooters Hill, DA16 3RP",51.4674,0.07924,10:00:00,14:00:00,No,
Slavery and the City,https://programme.openhouse.org.uk/listings/9344,"We will explore sites and institutions with direct links to the history of slavery and hear why the apologies were made in 2020, whilst wandering within the story packed streets and alleyways of the Square Mile.","1 Cheapside, EC2V 6AA",51.51488,-0.09755,11:00:00,13:00:00,Yes,Yes
Society for the Protection of Ancient Buildings (SPAB),https://programme.openhouse.org.uk/listings/1650,"A rare opportunity to explore the Georgian headquarters of the Society for the Protection of Ancient Buildings (SPAB), the UK’s oldest building conservation charity, not normally open to the public.","37 Spital Square, E1 6DY",51.52038,-0.07836,10:00:00,16:30:00,Yes,Yes
Soho Photography Quarter,https://programme.openhouse.org.uk/listings/10735,"Architecture studio Klaud leads a tour of the Soho Photography Quarter and The Photographers’ Gallery’s refurbished ground floor, redesigned to connect with this new public space, which features a 45m ‘Artfrieze’ at the heart of a curated public art programme. They are joined by Clare Grafik, Head of Exhibitions at The Photographers’ Gallery, who will present this year’s public space commission.","16-18 Ramillies Street, W1F 7LW",51.51496789999999,-0.1390767,11:00:00,12:00:00,Yes,Yes
Southbank Printmakers,https://programme.openhouse.org.uk/listings/13875,"We are a friendly artist run gallery in Wells Street offering affordable, handmade fine art prints with a broad range of subjects created using many different printmaking techniques.
We aim to encourage people who have never encountered art before to experience printmaking through our regular workshops.","73 Wells Street, W1T 3QG",51.51702,-0.13776,12:00:00,17:00:00,Yes,No
Southlands Arts Centre,https://programme.openhouse.org.uk/listings/13809,"Explore Southlands Arts Centre and discover the history and architecture of this Grade II listed Queen Anne-style building. Admire its distinctive red-brick façade, elegant decorative detailing and historic interiors, and learn how this former private residence has evolved into a thriving community arts centre, celebrating Hillingdon's rich architectural and cultural heritage.","Southlands Arts Centre, 75, The Green, West Drayton, UB7 7PW",51.50154,-0.47577,10:00:00,16:00:00,No,
"St Alban the Martyr, South Norwood",https://programme.openhouse.org.uk/listings/13012,"Since 1891, St Alban's has served South Norwood and Thornton Heath; areas that began to develop with the coming of the railways. The church  was  built by the community and is  still serving the community.  The building design altered considerably from start to finish and a small exhibition will give examples of the various suggestions.","Grange Road, Thornton Heath, CR7 8SA",51.39877,-0.09295,10:00:00,18:00:00,No,
"St Aldhelm's Church, Edmonton - an overlooked gem",https://programme.openhouse.org.uk/listings/13677,"St Aldhelm's is a Grade-2 listed church designed by the Arts and Crafts-influenced architect W. D. Caröe. Worth visiting for its architecture, it also holds a set of art and stained glass by Walter P. Starmer, famous for his murals at St. Jude-on-the-Hill, Hampstead Garden Suburb. Visitors will be able to see the beautiful cantilevered stone spiral staircase, not usually accessible to the public.","St Aldhelm's Church, Silver Street, N18 1PL",51.61685,-0.08045,10:00:00,17:00:00,Yes,No
"St Alphege Church, Edmonton",https://programme.openhouse.org.uk/listings/7618,"The Church of St Alphege is Grade II listed, combining modernist Scandinavian and traditional ecclesiastical forms with good-quality sculptural enrichment; graceful, lofty interiors, with subtle detailing applied consistently throughout.","Rossdale Drive/Hertford Road, Lower Edmonton, N9 7LG",51.63397,-0.05327,11:00:00,15:00:00,No,
St Andrew's Kingsbury (new church),https://programme.openhouse.org.uk/listings/2485,"Meticulous 1930s rebuilding (complete with original furnishings) of an 1840s Marylebone church. Grade I listed. Contains works by Pugin, Burges, Street, Pearson and Butterfield.","Junction of Church Lane/Tudor Gardens/ Old Church Lane, Kingsbury",51.5667,-0.26418,11:00:00,17:00:00,No,
"St Anne's Church, Kew Green",https://programme.openhouse.org.uk/listings/5163,"St Anne's Church, Kew Green was consecrated in 1714. Built with the support of Queen Anne it has been a place of worship for the Royal Families over the centuries. The original 'chapel' has been extended many times and the church is now a little known gem in South West London with a fascinating past.","Kew Green, TW9 3AA",51.48394,-0.28954,10:00:00,16:00:00,No,
"St Anne's Church, Limehouse",https://programme.openhouse.org.uk/listings/6270,"St Anne's Limehouse has been described as 'the finest parish church in England.' Designed by Nicholas Hawksmoor, it is Grade I listed and one of the Major Churches in the Church of England. It is home to a thriving Christian congregation.","Three Colt Street, NULL, E14 8HH",51.5107,-0.03039,10:00:00,16:00:00,Yes,No
St Augustine's Church,https://programme.openhouse.org.uk/listings/2490,"St. Augustine's, Kilburn affectionately known as 'The Cathedral of North London' was established in 1870. Fr. Kirkpatrick, the first Vicar, engaged John Loughborough Pearson as the architect with the result being what many consider one of his finest works. Externally in 1890 with the tower and spire it became the 2nd tallest building in London (now ecclesiastically 2nd to St. Paul's Cathedral).","Kilburn Park Road, NW6 5XB",51.53353509999999,-0.1916647,10:00:00,16:00:00,Yes,No
St Bonifatius RC German Church,https://programme.openhouse.org.uk/listings/6768,"Centre of German religious and cultural life for more than 200 years. Impressive 20th century church building with contributions from various German artists. Exhibition of German émigré artist Hans Feibusch ""Five Stories from the Old Testament"" (courtesy of Ben Uri Gallery). Demonstration of the organ by resident organist Paul Dichtl.","47 Adler Street, E1 1EE",51.51579,-0.06727,10:00:00,16:00:00,No,
"St Bride's Church, Fleet Street",https://programme.openhouse.org.uk/listings/10035,"Wren designed building of 1675, interior lost in blitz of 1940, reopened 1957 with 'Wren inspired' interior","St Bride's Church, St Bride's Avenue, EC4Y 8AU",51.51376,-0.10554,10:00:00,15:00:00,No,
St George's Cathedral,https://programme.openhouse.org.uk/listings/2502,"A stunning cathedral in the heart of London. Discover the story of a forgotten masterpiece. Designed by Augustus Pugin and opened in 1848, the original cathedral was hailed as England's foremost Catholic church before an incendiary bomb devastated the building in 1941. Explore the history, architecture and legacy that shaped the Cathedral you see today—and discover its remarkable story.","Lambeth Road SE1, SE1 7HY",51.4982463,-0.1088368,10:00:00,17:00:00,No,
"St Giles Parish Church, Camberwell",https://programme.openhouse.org.uk/listings/2505,"A large Grade II* listed parish church - built in 1844 it was one of the first churches designed by George Gilbert Scott (St Pancras Station), grandfather of Giles Gilbert Scott (Tate Modern). The church replaced an older medieval church which burned down. 

Key features include the magnificent east window by Ruskin and a Wesley designed organ that is most famous as the origin of ORGANOKE.","Camberwell Church Street, SE5 8RB",51.47387,-0.08982,10:00:00,15:00:00,No,
St James the Less Church,https://programme.openhouse.org.uk/listings/2508,"One of London's best Victorian churches and a key building in the history of the Gothic Revival. Polychromatic brickwork, with interior art work by G.F. Watts and Thomas Earp, and stained glass windows and painted ceiling by Clayton and Bell. The building is Grade I listed.","Thorndike Street,, off Moreton Street, SW1V 2PS",51.49082,-0.13496,10:00:00,15:00:00,No,
"St John the Evangelist, Upper Norwood",https://programme.openhouse.org.uk/listings/11789,"St John's is a Grade II* listed church, designed by John Loughborough Pearson","Sylvan Road, SE19 2RX",51.41148,-0.07931,12:30:00,16:15:00,Yes,No
St Lawrence Jewry,https://programme.openhouse.org.uk/listings/3866,"First built in c.1136, St. Lawrence Jewry was destroyed in the Great Fire of 1666. The present church was designed by Sir Christopher Wren in 1671. The interiors were destroyed in December 1940 during the World War Two and restored in 1957, faithful to Wren’s original design. Extensive conservation works were completed in 2023.
The official church to the City of London Corporation.","Guildhall Yard, EC2V 5AA",51.51554640000001,-0.0923729,10:00:00,17:00:00,No,
St Margaret Pattens Guild Church,https://programme.openhouse.org.uk/listings/12807,Take a guided tour of a beautiful example of a Wren church with unique features,"Rood Lane, Eastcheap, EC3M 1HS",51.51079,-0.08305,10:00:00,18:00:00,Yes,No
St Margaret's Parish  Church Barking,https://programme.openhouse.org.uk/listings/12674,"The parish church of St. Margaret of Antioch Virgin and Martyr is a Grade I listed building dating back to 1215. The church is the living continuation of Barking Abbey, sharing a joint history for centuries.","St Margaret's Parish Church, The Broadway, North St, Barking",51.53557,0.07587,10:00:00,15:00:00,No,
"St Mark's Church, Biggin Hill",https://programme.openhouse.org.uk/listings/12514,"The Moving Church.
On his appointment to Biggin Hill in 1951, Rev Vivian Symons had the vision to bring the materials for a new church building from the disused All Saints, North Peckham. But first, he had to deconstruct a huge Victorian church, and bring it by himself to its new site.
However, St Mark's is Grade 2 listed, not because of its origin, but due to its style.","St Mark's Church, 10 Church Road, Biggin Hill, TN16 3LB",51.31178,0.03515,10:00:00,16:00:00,No,
St Marks Schoolhouse,https://programme.openhouse.org.uk/listings/12900,"Dow Jones Architects has recently refurbished this 1866 listed schoolhouse as their architecture studio. The project has created a light-filled contemporary work space, and demonstrates a sensitive, low carbon approach to restoring a listed building. Artist Richard Castor Jeffery (www.rcjfineart.co.uk) will be showing some of his paintings of buildings and spaces.","St Marks Schoolhouse, Battersea Rise, SW11 1EJ",51.4605,-0.16983,11:00:00,16:00:00,No,
St Martin-in-the-Fields,https://programme.openhouse.org.uk/listings/3205,"One of Britain's finest churches, built in the Italian Baroque tradition and beautifully restored in 2008. Sustainable features include new heating and management systems and lightwell. RIBA Award Winner 2009. Civic Trust Award Winner 2010.","Trafalgar Square  , WC2N 4JH",51.50883,-0.12707,11:00:00,17:00:00,No,
"St Mary & St Joseph Roman Catholic Church, Poplar",https://programme.openhouse.org.uk/listings/13253,Grade II Listed.   Designed by Adrian Gilbert Scott.  Cruciform shape (120 feet by 120 feet) of steel girder and brick construction. Its Lantern tower – based on Ely Cathedral – is supported on parabolic arches 35 feet wide and 50 feet high.  The Stained Glass Windows were designed by John Wilson of Edinburgh and the Stations of the Cross  carved in Blue Horton Stone by Peter Watts.,"St Mary & St Joseph Church, Upper North Street, Poplar, London",51.51203,-0.02052,15:00:00,17:00:00,No,
St Mary Aldermary,https://programme.openhouse.org.uk/listings/1824,"The church was first mentioned c1080 and is the oldest of the City churches dedicated to St Mary. It became a Guild Church by virtue of the  City of London (Guild Churches) Act, 1952.  It is the only Wren church built in the Late Gothic style after the Great Fire of London, 1666, thanks to a bequest.","Watling Street, EC4M 9BW",51.51299,-0.09353,09:30:00,15:00:00,No,
St Mary Magdalene,https://programme.openhouse.org.uk/listings/5810,"An historic living parish church, progressively shaped from the Tudor to the Edwardian period. St Mary's has recently undergone a major refurbishment and the newly restored windows recapture the original airiness of the C18 nave.","Paradise Road, Richmond, TW9 1SN",51.46024,-0.30158,11:00:00,12:00:00,No,
St Mary Magdalene Church,https://programme.openhouse.org.uk/listings/945,Fine Victorian Gothic church with impressive windows and painted chancel. Paintings by Buckeridge and Westlake 1897. Restoration of chancel paintings was to celebrate the Diamond Jubilee of Queen Elizabeth II (2012).,"Windmill Hill, Enfield, EN2 7AJ",51.6538,-0.09681,10:00:00,17:00:00,No,
